#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 08 05 50 302  4.7  5.4  0.99 16.00  9.22 285 1017.0  16.7  15.9 999.0 99.0 99.00
2015 01 08 06 50 308  5.2  5.8  0.91 16.00  7.88 252 1016.7  16.9  15.8 999.0 99.0 99.00
2015 01 08 07 50 301  4.6  5.4  0.79 16.00  7.26  34 1016.5  16.8  15.7 999.0 99.0 99.00
2015 01 08 08 50 303  4.1  5.0  0.86 16.00  7.20 241 1016.4  16.4  15.5 999.0 99.0 99.00
2015 01 08 09 50 317  4.0  4.6  0.90 14.81  7.02 279 1016.5  16.2  15.4 999.0 99.0 99.00
2015 01 08 10 50 315  5.1  5.9  0.90 14.81  7.65 292 1016.9  16.3  15.4 999.0 99.0 99.00
2015 01 08 11 50 353  3.5  3.9  0.84 14.81  7.68 222 1016.5  16.1  15.3 999.0 99.0 99.00
2015 01 08 12 50 320  3.7  4.4  0.86 14.81  7.74 250 1016.5  16.0  15.6 999.0 99.0 99.00
2015 01 08 13 50 325  3.2  3.7  0.90 14.81  9.05 255 1016.5  16.2  15.6 999.0 99.0 99.00
2015 01 08 14 50 299  2.2  3.0  0.76 16.00  9.09 288 1016.5  15.9  15.3 999.0 99.0 99.00
2015 01 08 15 50 331  2.6  2.9  0.81 16.00  9.82 204 1016.5  15.8  15.3 999.0 99.0 99.00
2015 01 08 16 50 116  1.5  1.8  0.83 14.81  9.70 287 1017.0  15.9  15.2 999.0 99.0 99.00
2015 01 08 17 50 194  1.3  1.8  0.81 19.05  9.88 180 1017.5  16.0  15.1 999.0 99.0 99.00
2015 01 08 18 50 285  3.4  4.5  0.90 21.05 10.31 322 1017.6  15.7  15.1 999.0 99.0 99.00
2015 01 08 19 50 321  2.3  2.7  0.86 14.81  9.83 247 1016.6  15.6  15.0 999.0 99.0 99.00
2015 01 08 20 50  40  1.2  1.7  0.97 14.81 11.01 277 1015.6  15.6  15.5 999.0 99.0 99.00
2015 01 08 21 50 233  1.2  1.7  0.79 14.81 10.03 254 1015.4  16.1  15.8 999.0 99.0 99.00
2015 01 08 23 50 297  4.2  5.0  0.86 14.81  9.63 255 1015.8  16.0  15.7 999.0 99.0 99.00
2015 01 09 00 50 307  3.2  3.9  0.82 14.81  9.27 236 1015.6  15.7  15.3 999.0 99.0 99.00
2015 01 09 01 50 304  3.6  4.2  0.92 19.05  9.92 273 1015.7  15.8  15.4 999.0 99.0 99.00
