FieldID,ID,Deploy_ID,Island,Site,SubCol,SubCol_Code,Species,Year,Phenology,NestNo,GPS_Y_N,GPS_ID,GPS_programmed_start_datetime_local,DeplSess,GPS_Interval_seconds,GPS_notes,Tagging_Event,Contents,NestPhen,NestPhen1,Chick_Stage,Capture_date_local,Capture_time_local,Release_time_local,UTC_LocalTime_offset_hours,UTC,BandNo,R_L,offset,GPS_TagRecov,TDR_TagRecov,Notes,Capture_loc,Blood_FTA,Blood_vial,Feathers,GPS_Track_File,revised_sample_no,TDR_Y_N,TDR_ID,TDR_File,Sex,How_Sexed,Age,Diet,Mass,Culmen,Lat_DD,Long_DD,Date_Modified,Time_Modified,Wing,Processor,Chick % adult sz,Chick Primaries growing
,,38,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,21,,546,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,20:39,21:49,-10,10/8/2013 7:49,1125-02127,R,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,39,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,23,,305,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,19:07,19:31,-10,10/8/2013 5:31,1125-02121,R,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,40,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,27,,282,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,19:12,19:43,-10,10/8/2013 5:43,1044-05819,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,41,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,28,,2,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,19:47,20:15,-10,10/8/2013 6:15,1125-02123,R,,,,Replaced band 794-80815,,,,,,,,,,,,,,,,,,,,,,,
,,42,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,57,,82,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,20:50,22:10,-10,10/8/2013 8:10,954-27980,R,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,43,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,43,,4,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,19:42,20:03,-10,10/8/2013 6:03,1125-02122,R,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,44,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,45,,3,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,20:40,21:58,-10,10/8/2013 7:58,954-24499,R,,,,Band Open,,,,,,,,,,,,,,,,,,,,,,,
,,45,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,47,,365,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,20:27,21:15,-10,10/8/2013 7:15,1125-02126,R,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,46,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,49,,287,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,21:40,22:52,-10,10/8/2013 8:52,1125-02128,R,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,47,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,52,,7,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,21:05,22:21,-10,10/8/2013 8:21,954-24407,R,,,,Band Open,,,,,,,,,,,,,,,,,,,,,,,
,,48,Maui,Hawea,Hawea,HAW,WTSH,2013,LC,53,,889,10/7/2013 21:00,3,300,,D,LDC,,,,10/7/2013,21:50,23:12,-10,10/8/2013 9:12,1125-02129,R,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,49,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,23,,287,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,22:22,22:49,-10,9/11/2013 8:49,954-28078,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,50,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,6,,330,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,20:41,21:15,-10,9/11/2013 7:15,954-27956,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,51,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,38,,234,9/10/2013 21:00,2,300,,D,SDC,,,,9/10/2013,19:54,20:03,-10,9/11/2013 6:03,954-02017,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,52,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,9,,2,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,20:36,21:08,-10,9/11/2013 7:08,954-28091,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,53,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,15,,7,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,19:38,19:53,-10,9/11/2013 5:53,954-01940,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,54,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,12,,338,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,20:23,20:40,-10,9/11/2013 6:40,954-24563,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,55,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,29,,305,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,20:10,20:29,-10,9/11/2013 6:29,954-24614,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,56,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,13,,1,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,20:25,20:58,-10,9/11/2013 6:58,1125-02101,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,57,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,35,,82,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,20:06,20:20,-10,9/11/2013 6:20,954-24644,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,58,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,24,,446,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,21:17,21:32,-10,9/11/2013 7:32,954-24654,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,59,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,40,,365,9/10/2013 21:00,2,300,,D,SDC,,,,9/10/2013,21:16,21:24,-10,9/11/2013 7:24,954-24594,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,60,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,20,,3,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,20:21,21:09,-10,9/11/2013 7:09,954-28079,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,61,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,18,,497,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,21:57,22:25,-10,9/11/2013 8:25,954-28072,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,62,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,4,,126,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,22:04,22:33,-10,9/11/2013 8:33,1044-05588,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,63,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,5,,836,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,19:58,20:12,-10,9/11/2013 6:12,954-24632,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,64,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,36,,124,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,21:34,21:52,-10,9/11/2013 7:52,954-28064,R,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,65,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,22,,4,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,21:50,22:18,-10,9/11/2013 8:18,1125-02104,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,66,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,8,,5,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,21:42,22:02,-10,9/11/2013 8:02,1125-02103,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,67,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,31,,6,9/10/2013 21:00,2,300,,D,SDC,,,,9/10/2013,22:16,22:41,-10,9/11/2013 8:41,1125-02105,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,68,Maui,Hookipa,Hookipa,HOO,WTSH,2013,MC,17,,92,9/10/2013 21:00,2,300,,D,LDC,,,,9/10/2013,21:31,21:42,-10,9/11/2013 7:42,1125-02102,L,,,,,Burrow,,,,,,,,,,,,,,,,,,,,,,
,,69,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,1,,871,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,19:50,19:50,-10,8/16/2013 5:50,1055-16619,L,,,,"Diet 3 squid on deployment, changed blood vial to N bc and doubtful blood sample taken on deploy",,Y,N,N,,,,,,,,,,,,,,,,,,,
,,70,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,2,,765,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,20:01,20:01,-10,8/16/2013 6:01,1055-16620,L,,,,,,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,71,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,3,,114,8/15/2013 20:00,1,180,broke after retrieval on 09.06.2013,D,B/SDC,,,,8/15/2013,20:10,20:10,-10,8/16/2013 6:10,1055-16621,L,,,,,,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,72,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,4,,199,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,20:20,20:20,-10,8/16/2013 6:20,1055-16622,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,73,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,5,,4,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,20:30,20:30,-10,8/16/2013 6:30,1055-16623,L,,,,,,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,74,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,6,,700,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,20:40,20:40,-10,8/16/2013 6:40,1055-16624,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,75,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,7,,671,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,20:50,20:50,-10,8/16/2013 6:50,1055-16625,L,,,,Saw on 08.18.2013 with tag,,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,76,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,8,,512,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,21:00,21:00,-10,8/16/2013 7:00,1055-16626,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,77,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,9,,333,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,21:10,21:10,-10,8/16/2013 7:10,1055-16627,L,,,,,,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,78,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,10,,335,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,21:20,21:20,-10,8/16/2013 7:20,1055-16628,L,,,,Tag lost was not on bird,,,,N,,,,,,,,,,,,,,,,,,,
,,79,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,11,,229,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,21:30,21:30,-10,8/16/2013 7:30,1055-16629,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,80,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,12,,432,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,21:40,21:40,-10,8/16/2013 7:40,1055-16630,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,81,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,13,,129,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,21:50,21:50,-10,8/16/2013 7:50,1055-16631,L,,,,,,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,82,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,14,,605,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,21:55,21:55,-10,8/16/2013 7:55,1055-16632,L,,,,,,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,83,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,15,,573,8/15/2013 20:00,1,180,needed interl clock reset,D,B/SDC,,,,8/15/2013,23:00,23:00,-10,8/16/2013 9:00,1055-16633,L,,,,Tag lost was not on bird,,N,N,N,,,,,,,,,,,,,,,,,,,
,,84,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,16,,223,8/15/2013 20:00,1,180,needed interl clock reset,D,B/SDC,,,,8/15/2013,23:10,23:10,-10,8/16/2013 9:10,1055-16634,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,85,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,17,,604,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,23:20,23:20,-10,8/16/2013 9:20,1055-16635,L,,,,Saw on 08.18.2013 with tag did not capture,,,,N,,,,,,,,,,,,,,,,,,,
,,86,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,18,,37,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,23:30,23:30,-10,8/16/2013 9:30,794-56674,R,,,,Already banded chick at SLP Oahu in 1997,,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,87,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,19,,338,8/15/2013 20:00,1,180,,D,B/SDC,,,,8/15/2013,23:40,23:40,-10,8/16/2013 9:40,1055-16636,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,88,Oahu,Kaena,Kaena,KAE,WTSH,2013,EC,20,,301,8/15/2013 20:00,1,180,came already wrapped used previously?,D,B/SDC,,,,8/15/2013,23:59,23:59,-10,8/16/2013 9:59,1055-16637,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,89,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,1,,671,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,19:15,19:15,-10,9/9/2013 5:15,1055-16638,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,90,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,2,,514,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,19:21,19:21,-10,9/9/2013 5:21,1055-16639,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,91,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,3,,421,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,19:27,19:27,-10,9/9/2013 5:27,1055-05756,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,92,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,4,,809,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,19:33,19:33,-10,9/9/2013 5:33,1055-05757,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,93,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,5,,638,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,19:39,19:39,-10,9/9/2013 5:39,1055-05758,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,94,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,6,,765,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,19:45,19:45,-10,9/9/2013 5:45,1055-05759,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,95,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,7,,881,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,19:51,19:51,-10,9/9/2013 5:51,1055-05760,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,96,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,8,,301,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,19:57,19:57,-10,9/9/2013 5:57,1055-05761,L,,,,,Burrow,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,97,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,9,,200,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:03,20:03,-10,9/9/2013 6:03,1055-05762,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,98,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,10,,323,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:09,20:09,-10,9/9/2013 6:09,1055-05763,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,99,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,11,,114,9/8/2013 20:00,2,180,different from 114,D,B/LDC,,,,9/8/2013,20:15,20:15,-10,9/9/2013 6:15,1055-05764,L,,,,Diet 2 fish on retrieval,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,100,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,12,,37,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:30,20:30,-10,9/9/2013 6:30,1055-05765,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,101,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,13,,237,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:55,20:55,-10,9/9/2013 6:55,1055-05766,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,102,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,14,,418,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:34,20:34,-10,9/9/2013 6:34,1055-05768,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,103,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,15,,129,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:29,20:29,-10,9/9/2013 6:29,1055-05767,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,104,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,16,,4,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:40,20:40,-10,9/9/2013 6:40,1055-05769,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,105,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,17,,244,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:45,20:45,-10,9/9/2013 6:45,1055-05770,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,106,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,18,,605,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:50,20:50,-10,9/9/2013 6:50,1055-05771,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,107,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,19,,333,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,20:59,20:59,-10,9/9/2013 6:59,1055-05772,L,,,,,,,,N,,,,,,,,,,,,,,,,,,,
,,108,Oahu,Kaena,Kaena,KAE,WTSH,2013,MC,20,,426,9/8/2013 20:00,2,180,,D,B/LDC,,,,9/8/2013,21:10,21:10,-10,9/9/2013 7:10,1055-05773,L,,,,,Surface,Y,Y,N,,,,,,,,,,,,,,,,,,,
,,109,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,8,,37,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:00,20:00,-10,9/30/2013 6:00,794-71211,L,,,,Banded in 2001 as chick at Kaena,,,,,,,,,,,,,,,,,,,,,,,
,,110,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,3,,129,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,19:28,19:28,-10,9/30/2013 5:28,1055-05776,L,,,,All release times set to equal capture times No release times provided,,,,,,,,,,,,,,,,,,,,,,,
,,111,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,7,,200,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,19:59,19:59,-10,9/30/2013 5:59,1055-05780,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,112,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,17,,203,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:44,20:44,-10,9/30/2013 6:44,1055-05788,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,113,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,4,,237,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,19:34,19:34,-10,9/30/2013 5:34,1055-05777,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,114,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,10,,278,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:05,20:05,-10,9/30/2013 6:05,1055-05782,L,,,,Foaming from Nostrils and appeared to have trouble breathing. Flew away when released.,,,,,,,,,,,,,,,,,,,,,,,
,,115,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,19,,301,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:53,20:53,-10,9/30/2013 6:53,1055-05790,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,116,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,9,,323,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:02,20:02,-10,9/30/2013 6:02,1055-05781,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,12,,418,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:14,20:14,-10,9/30/2013 6:14,794-90004,L,,,,Banded in 2003 as chick at Kaena,,,,,,,,,,,,,,,,,,,,,,,
,,118,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,13,,421,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:18,20:18,-10,9/30/2013 6:18,1055-05784,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,119,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,1,,426,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,19:00,19:00,-10,9/30/2013 5:00,1055-05774,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,120,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,6,,514,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,19:53,19:53,-10,9/30/2013 5:53,1055-05779,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,121,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,16,,638,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:40,20:40,-10,9/30/2013 6:40,1055-05787,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,122,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,18,,671,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:48,20:48,-10,9/30/2013 6:48,1055-05789,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,123,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,5,,751,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,19:46,19:46,-10,9/30/2013 5:46,1055-05778,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,124,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,11,,765,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:07,20:07,-10,9/30/2013 6:07,1055-05783,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,125,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,15,,809,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:36,20:36,-10,9/30/2013 6:36,1055-05786,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,126,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,20,,881,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:57,20:57,-10,9/30/2013 6:57,1055-05791,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,127,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,2,,114-B,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,19:22,19:22,-10,9/30/2013 5:22,1055-05775,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,128,Oahu,Kaena,Kaena,KAE,WTSH,2013,LC,14,,237-B,9/29/2013 20:00,3,180,,D,,,,,9/29/2013,20:27,20:27,-10,9/30/2013 6:27,1055-05785,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,129,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,8,,31,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,20:16,20:27,-10,8/13/2013 6:27,1125-01801,R,,,,Tape tighter on right side no white out,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,130,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,17,,27,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,20:39,20:47,-10,8/13/2013 6:47,1125-01802,R,,,,Bird did Nt want to go back into burrow,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,131,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,22,,30,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,20:54,21:14,-10,8/13/2013 7:14,1125-01803,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,132,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,1,,32,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,21:26,21:44,-10,8/13/2013 7:44,1125-01804,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,133,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,28,,21,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,21:56,22:10,-10,8/13/2013 8:10,1125-01805,R,,,,Posterior tape forward of tab-solid on tag,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,134,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,26,,23,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,22:21,22:30,-10,8/13/2013 8:30,1125-01806,R,,,,Bird exited burrow after release,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,135,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,30,,25,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,22:39,22:55,-10,8/13/2013 8:55,1125-01807,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,136,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,13,,24,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,23:03,23:17,-10,8/13/2013 9:17,1125-01808,R,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
,,137,Kauai,Kilauea_Point,Albatross Hill,KPA,WTSH,2013,EC,15,,35,8/12/2013 21:00,1,180,,D,B/SDC,,,,8/12/2013,23:24,23:35,-10,8/13/2013 9:35,794-69107,L,,,,,Burrow,N,N,N,,,,,,,,,,,,,,,,,,,
