 Daily Data listing 
COOP  , Obs Time ,Mx Tmp,Mn Tmp,Av Tmp, Precip 
 ID   ,YYMMDDhhmm, Deg.F, Deg.F, Deg.F,   in.  
967803,0507060800,    62,    50,    56,    0.00 
967803,0507070800,    60,    50,    55,    0.00 
967803,0507080800,    63,    51,    57,    0.01 
967803,0507090800,    56,    66,    61,    0.00 
967803,0507100800,    61,    51,    56,    0.00 
967803,0507110800,    66,    50,    58,    0.00 
967803,0507120800,    70,    53,    62,    0.02 
967803,0507130800,    68,    51,    60,    0.00 
967803,0507140800,    65,    50,    58,    0.00 
967803,0507150800,    64,    50,    57,    0.00 
967803,0507160800,    63,    50,    56,    0.00 
967803,0507170800,    67,    50,    58,    0.00 
967803,0507180800,    67,    52,    60,    0.00 
967803,0507190800,    62,    52,    57,    0.00 
967803,0507200800,    61,    51,    56,    0.01 
967803,0507210800,    67,    52,    60,    0.01 
967803,0507220800,    62,    54,    58,    0.00 
967803,0507230800,    66,    52,    59,    0.00 
967803,0507240800,    76,    56,    66,    0.00 
967803,0507250800,    72,    54,    63,    0.00 
967803,0507260800,    70,    52,    61,    0.00 
967803,0507270800,    70,    52,    61,    0.00 
967803,0507280800,    68,    53,    60,    0.00 
967803,0507290800,    67,    53,    60,    0.00 
967803,0507300800,    68,    54,    61,    0.00 
967803,0507310800,    67,    53,    60,    0.01 
967803,0508010800,    70,    53,    62,    0.00 
967803,0508020800,    65,    53,    59,    0.00 
967803,0508030800,    70,    53,    62,    0.00 
967803,0508040800,    65,    53,    59,    0.01 
967803,0508050800,    64,    53,    58,    0.00 
967803,0508060800,    67,    53,    60,    0.00 
967803,0508070800,    72,    54,    63,    0.00 
967803,0508080800,    68,    54,    61,    0.00 
967803,0508090800,    66,    54,    60,    0.00 
967803,0508100800,    69,    54,    62,    0.00 
967803,0508110800,    67,    53,    60,    0.00 
967803,0508120800,    69,    52,    60,    0.00 
967803,0508130800,    64,    54,    59,    0.00 
967803,0508140800,    64,    55,    60,    0.00 
967803,0508150800,    67,    54,    60,    0.01 
967803,0508160800,    69,    56,    62,    0.00 
967803,0508170800,    71,    56,    64,    0.00 
967803,0508180800,    70,    56,    63,    0.00 
967803,0508190800,    69,    55,    62,    0.00 
967803,0508200800,    68,    54,    61,    0.00 
967803,0508210800,    66,    52,    59,    0.00 
967803,0508220800,    65,    52,    58,    0.01 
967803,0508230800,    65,    50,    58,    0.00 
967803,0508240800,    68,    55,    62,    0.00 
967803,0508250800,    68,    53,    60,    0.01 
967803,0508260800,    70,    54,    62,    0.00 
967803,0508270800,    77,    57,    67,    0.00 
967803,0508280800,    72,    53,    62,    0.00 
967803,0508290800,    67,    53,    60,    0.00 
967803,0508300800,    65,    53,    59,    0.00 
967803,0508310800,    72,    52,    62,    0.01 
967803,0509010800,    72,    53,    62,    0.02 
967803,0509020800,    67,    52,    60,    0.00 
967803,0509030800,    67,    53,    60,    0.00 
967803,0509040800,    69,    52,    60,    0.00 
967803,0509050800,    69,    56,    62,    0.00 
967803,0509060800,    68,    51,    60,    0.01 
967803,0509070800,    64,    51,    58,    0.00 
967803,0509080800,    62,    51,    56,    0.00 
967803,0509090800,    66,    53,    60,    0.00 
967803,0509100800,    66,    54,    60,    0.00 
967803,0509110800,    65,    52,    58,    0.00 
967803,0509120800,    66,    53,    60,    0.00 
967803,0509130800,    65,    52,    58,    0.00 
967803,0509140800,    65,    50,    58,    0.00 
967803,0509150800,    65,    51,    58,    0.00 
967803,0509160800,    65,    50,    58,    0.00 
967803,0509170800,    65,    50,    58,    0.01 
967803,0509180800,    65,    49,    57,    0.00 
967803,0509190800,    68,    51,    60,    0.01 
967803,0509200800,    67,    52,    60,    0.00 
967803,0509210800,    69,    53,    61,    0.01 
967803,0509220800,    68,    52,    60,    0.00 
967803,0509230800,    66,    52,    59,    0.00 
967803,0509240800,    62,    50,    56,    0.00 
967803,0509250800,    62,    51,    56,    0.00 
967803,0509260800,    62,    52,    57,    0.05 
967803,0509270800,    66,    52,    59,    0.00 
967803,0509280800,    68,    52,    60,    0.02 
967803,0509290800,    78,    56,    67,    0.00 
967803,0509300800,    90,    62,    76,    0.00 
967803,0510010000,    83,    52,    68,    0.00 
967803,0510020000,    67,    51,    59,    0.02 
967803,0510030000,    65,    50,    58,    0.00 
967803,0510040000,    65,    50,    58,    0.00 
967803,0510050000,    64,    51,    58,    0.00 
967803,0510060000,    78,    56,    67,    0.00 
967803,0510070000,    76,    50,    63,    0.00 
967803,0510080000,    66,    50,    58,    0.00 
967803,0510090000,    62,    50,    56,    0.00 
967803,0510100000,    62,    50,    56,    0.00 
967803,0510110000,    71,    50,    60,    0.00 
967803,0510120000,    65,    50,    58,    0.00 
967803,0510130000,    67,    50,    58,    0.01 
967803,0510140000,    82,    58,    70,    0.00 
967803,0510150000,    80,    48,    64,    0.00 
967803,0510160000,    63,    49,    56,    0.01 
967803,0510170000,    67,    53,    60,    0.00 
967803,0510180000,    71,    51,    61,    0.45 
967803,0510190000,    66,    52,    59,    0.00 
967803,0510200000,    67,    51,    59,    0.00 
967803,0510210000,    56,    50,    53,    0.00 
967803,0510220000,    58,    49,    54,    0.01 
967803,0510230000,    57,    50,    54,    0.01 
967803,0510240000,    58,    50,    54,    0.03 
967803,0510250000,    58,    52,    55,    0.01 
967803,0510260000,    62,    50,    56,    0.00 
967803,0510270000,    65,    50,    58,    0.00 
967803,0510280000,    63,    49,    56,    0.01 
967803,0510290000,    61,    50,    56,    0.02 
967803,0510300000,    64,    50,    57,    0.01 
967803,0510310000,    64,    52,    58,    0.00 
967803,0511010800,    77,    64,    70,    0.00 
967803,0511020800,    77,    51,    64,    0.00 
967803,0511030800,    61,    50,    56,    0.00 
967803,0511040800,    60,    51,    56,    0.00 
967803,0511050800,    61,    51,    56,    0.00 
967803,0511060800,    61,    51,    56,    0.00 
967803,0511070800,    64,    52,    58,    0.01 
967803,0511080800,    64,    52,    58,    0.00 
967803,0511090800,    60,    52,    56,    0.66 
967803,0511100800,    62,    50,    56,    0.01 
967803,0511110800,    62,    50,    56,    0.03 
967803,0511120800,    61,    51,    56,    0.00 
967803,0511130800,    64,    51,    58,    0.00 
967803,0511140800,    69,    53,    61,    0.00 
967803,0511150800,    66,    52,    59,    0.00 
967803,0511160800,    74,    60,    67,    0.00 
967803,0511170800,    72,    51,    62,    0.00 
967803,0511180800,    73,    50,    62,    0.00 
967803,0511190800,    76,    60,    68,    0.00 
967803,0511200800,    78,    62,    70,    0.00 
967803,0511210800,    76,    58,    67,    0.00 
967803,0511220800,    77,    56,    66,    0.00 
967803,0511230800,    72,    54,    63,    0.00 
967803,0511240800,      ,    53,      ,    0.00 
967803,0511250800,    66,    52,    59,    0.00 
967803,0511260800,    60,    49,    54,    0.01 
967803,0511270800,    57,    48,    52,    0.00 
967803,0511280800,    58,    47,    52,    0.00 
967803,0511290800,    62,    49,    56,    0.00 
967803,0511300800,    59,    52,    56,    0.00 
967803,0512010000,    59,    50,    54,    0.01 
967803,0512020000,    62,    52,    57,    0.08 
967803,0512030000,    58,    46,    52,    0.28 
967803,0512040000,    55,    44,    50,    0.00 
967803,0512050000,    62,    46,    54,    0.00 
967803,0512060000,    59,    45,    52,    0.00 
967803,0512070000,    63,    47,    55,    0.00 
967803,0512080000,    60,    48,    54,    0.01 
967803,0512090000,    61,    51,    56,    0.00 
967803,0512100000,    66,    52,    59,    0.00 
967803,0512110000,    67,    52,    60,    0.00 
967803,0512120000,    66,    48,    57,    0.00 
967803,0512130000,    61,    46,    54,    0.00 
967803,0512140000,    61,    47,    54,    0.00 
967803,0512150000,    57,    47,    52,    0.00 
967803,0512160000,    56,    46,    51,    0.01 
967803,0512170000,    56,    46,    51,    0.00 
967803,0512180000,    59,    40,    50,    0.00 
967803,0512190000,    58,    50,    54,    0.00 
967803,0512200000,    64,    52,    58,    0.00 
967803,0512210000,    72,    50,    61,    0.00 
967803,0512220000,    64,    56,    60,    0.00 
967803,0512230000,    58,    52,    55,    0.01 
967803,0512240000,    64,    56,    60,    0.00 
967803,0512250000,    72,    52,    62,    0.00 
967803,0512260000,    56,    50,    53,    0.18 
967803,0512270000,    62,    48,    55,    0.03 
967803,0512280000,    62,    52,    57,    0.01 
967803,0512290000,    62,    50,    56,    0.01 
967803,0512300000,    58,    50,    54,    0.00 
967803,0512310000,    59,    52,    56,    0.05 
967803,0601010000,    59,    50,    54,    0.43 
967803,0601020000,    57,    50,    54,    2.10 
967803,0601030000,    58,    46,    52,    0.07 
967803,0601040000,    57,    48,    52,    0.01 
967803,0601050000,    62,    54,    58,    0.00 
967803,0601060000,    68,    59,    64,    0.00 
967803,0601070000,    74,    50,    62,    0.00 
967803,0601080000,    58,    52,    55,    0.00 
967803,0601090000,    58,    49,    54,    0.00 
967803,0601100000,    67,    50,    58,    0.00 
967803,0601110000,    59,    50,    54,    0.01 
967803,0601120000,    55,    50,    52,    0.02 
967803,0601130000,    60,    50,    55,    0.01 
967803,0601140000,    56,    49,    52,    0.13 
967803,0601150000,    58,    47,    52,    0.04 
967803,0601160000,    52,    46,    49,    0.00 
967803,0601170000,    54,    48,    51,    0.00 
967803,0601180000,    62,    48,    55,    0.05 
967803,0601190000,    56,    47,    52,    0.02 
967803,0601200000,    55,    43,    49,    0.00 
967803,0601210000,    55,    46,    50,    0.00 
967803,0601220000,    56,    47,    52,    0.00 
967803,0601230000,    59,    48,    54,    0.00 
967803,0601240000,    64,    50,    57,    0.00 
967803,0601250000,    64,    50,    57,    0.01 
967803,0601260000,    58,    48,    53,    0.01 
967803,0601270000,    60,    48,    54,    0.00 
967803,0601280000,    55,    48,    52,    0.00 
967803,0601290000,    55,    48,    52,    0.00 
967803,0601300000,    55,    50,    52,    0.01 
967803,0601310000,    56,    48,    52,    0.00 
967803,0602010000,    58,    49,    54,    0.00 
967803,0602020000,    58,    49,    54,    0.01 
967803,0602030000,    56,    50,    53,    0.03 
967803,0602040000,    60,    48,    54,    0.00 
967803,0602050000,    59,    50,    54,    0.00 
967803,0602060000,    69,    53,    61,    0.00 
967803,0602070000,    66,    51,    58,    0.00 
967803,0602080000,    70,    53,    62,    0.00 
967803,0602090000,    77,    62,    70,    0.00 
967803,0602100000,    80,    52,    66,    0.00 
967803,0602110000,    62,    48,    55,    0.00 
967803,0602120000,    66,    50,    58,    0.00 
967803,0602130000,    72,    56,    64,    0.00 
967803,0602140000,    74,    50,    62,    0.00 
967803,0602150000,    74,    50,    62,    0.00 
967803,0602160000,    54,    44,    49,    0.00 
967803,0602170000,    52,    42,    47,    0.00 
967803,0602180000,    58,    42,    50,    0.12 
967803,0602190000,    56,    42,    49,    0.21 
967803,0602200000,    54,    41,    48,    0.00 
967803,0602210000,    55,    44,    50,    0.00 
967803,0602220000,    56,    45,    50,    0.00 
967803,0602230000,    59,    46,    52,    0.02 
967803,0602240000,    60,    48,    54,    0.03 
967803,0602250000,    59,    46,    52,    0.02 
967803,0602260000,    56,    49,    52,    0.01 
967803,0602270000,    59,    50,    54,    1.18 
967803,0602280000,    58,    49,    54,    1.36 
967803,0603010000,    59,    48,    54,    0.01 
967803,0603020000,    60,    46,    53,    0.03 
967803,0603030000,    64,    46,    55,    0.18 
967803,0603040000,    59,    42,    50,    0.03 
967803,0603050000,    55,    43,    49,    0.02 
967803,0603060000,    57,    50,    54,    0.18 
967803,0603070000,    58,    48,    53,    0.21 
967803,0603080000,    56,    46,    51,    0.01 
967803,0603090000,    56,    48,    52,    0.00 
967803,0603100000,    56,    44,    50,    0.03 
967803,0603110000,    52,    39,    46,    0.40 
967803,0603120000,    51,    42,    46,    0.21 
967803,0603130000,    54,    43,    48,    0.07 
967803,0603140000,    56,    42,    49,    0.01 
967803,0603150000,    60,    44,    52,    0.07 
967803,0603160000,    57,    46,    52,    0.00 
967803,0603170000,    57,    48,    52,    0.03 
967803,0603180000,    59,    46,    52,    0.01 
967803,0603190000,    56,    46,    51,    0.00 
967803,0603200000,    64,    45,    54,    0.00 
967803,0603210000,    57,    44,    50,    0.20 
967803,0603220000,    56,    44,    50,    0.01 
967803,0603230000,    62,    46,    54,    0.02 
967803,0603240000,    56,    49,    52,    0.00 
967803,0603250000,    59,    46,    52,    0.01 
967803,0603260000,    60,    46,    53,    0.04 
967803,0603270000,    59,    46,    52,    0.01 
967803,0603280000,    59,    44,    52,    0.42 
967803,0603290000,    59,    44,    52,    0.33 
967803,0603300000,    61,    47,    54,    0.01 
967803,0603310000,    59,    48,    54,    0.07 
967803,0604010000,    58,    47,    52,    0.10 
967803,0604020000,    58,    45,    52,    0.00 
967803,0604030000,    60,    49,    54,    0.52 
967803,0604040000,    55,    51,    53,    1.94 
